# FILE DU LIEU DIEM DANH
# Format: MaSV|MaLop|NgayDiemDanh|TrangThai
# TrangThai: Co_mat | Vang_co_phep | Vang_khong_phep
#--------------------------------------------------
202366543|112317|15/01/2026|Co_mat
202366543|112317|22/01/2026|Vang_khong_phep
202366543|112317|29/01/2026|Co_mat
202366543|112317|05/02/2026|Co_mat
202366543|112317|12/02/2026|Co_mat
202366543|112317|19/02/2026|Co_mat
202366543|112317|26/02/2026|Co_mat
202366543|112317|05/03/2026|Co_mat
202366543|112317|12/03/2026|Co_mat
202366543|112317|19/03/2026|Vang_khong_phep
202366543|112317|26/03/2026|Co_mat
202366543|112317|02/04/2026|Vang_khong_phep
202366543|112317|09/04/2026|Vang_khong_phep
202366543|112317|16/04/2026|Co_mat
202366543|112317|23/04/2026|Co_mat
202366543|112317|30/04/2026|Co_mat
202366543|112317|07/05/2026|Co_mat
202366543|112317|14/05/2026|Co_mat
202366543|112317|21/05/2026|Co_mat
202366543|112317|28/05/2026|Co_mat
202366543|112317|04/06/2026|Co_mat
202366543|112317|11/06/2026|Co_mat
202366543|112317|18/06/2026|Co_mat
202351021|112317|25/12/2025|Co_mat
202351021|112317|01/01/2026|Co_mat
202351021|112317|08/01/2026|Co_mat
202351021|112317|15/01/2026|Co_mat
202351021|112317|22/01/2026|Co_mat
202351021|112317|29/01/2026|Chua_diem_danh
202351021|112317|05/02/2026|Co_mat
202351021|112317|12/02/2026|Chua_diem_danh
202351021|112317|19/02/2026|Co_mat
202351021|112317|26/02/2026|Co_mat
202351021|112317|05/03/2026|Co_mat
202351021|112317|12/03/2026|Co_mat
202351021|112317|19/03/2026|Chua_diem_danh
202351021|112317|26/03/2026|Co_mat
202351021|112317|02/04/2026|Co_mat
202351021|112317|09/04/2026|Co_mat
202351021|112317|16/04/2026|Chua_diem_danh
202351021|112317|23/04/2026|Co_mat
202351021|112317|30/04/2026|Co_mat
202351021|112317|07/05/2026|Co_mat
202351021|112317|14/05/2026|Co_mat
202351021|112317|21/05/2026|Co_mat
202351021|112317|28/05/2026|Co_mat
202351021|112317|04/06/2026|Co_mat
202351021|112317|11/06/2026|Co_mat
202351021|112317|18/06/2026|Co_mat
202364779|112317|25/12/2025|Co_mat
202364779|112317|01/01/2026|Co_mat
202364779|112317|08/01/2026|Co_mat
202364779|112317|15/01/2026|Co_mat
202364779|112317|22/01/2026|Co_mat
202364779|112317|29/01/2026|Co_mat
202364779|112317|05/02/2026|Co_mat
202364779|112317|12/02/2026|Co_mat
202364779|112317|19/02/2026|Co_mat
202364779|112317|26/02/2026|Co_mat
202364779|112317|05/03/2026|Co_mat
202364779|112317|12/03/2026|Co_mat
202364779|112317|19/03/2026|Co_mat
202364779|112317|26/03/2026|Chua_diem_danh
202364779|112317|02/04/2026|Co_mat
202364779|112317|09/04/2026|Co_mat
202364779|112317|16/04/2026|Co_mat
202364779|112317|23/04/2026|Co_mat
202364779|112317|30/04/2026|Co_mat
202364779|112317|07/05/2026|Co_mat
202364779|112317|14/05/2026|Co_mat
202364779|112317|21/05/2026|Co_mat
202364779|112317|28/05/2026|Co_mat
202364779|112317|04/06/2026|Co_mat
202364779|112317|11/06/2026|Co_mat
202364779|112317|18/06/2026|Co_mat
202510689|112317|25/12/2025|Co_mat
202510689|112317|01/01/2026|Co_mat
202510689|112317|08/01/2026|Co_mat
202510689|112317|15/01/2026|Chua_diem_danh
202510689|112317|22/01/2026|Co_mat
202510689|112317|29/01/2026|Co_mat
202510689|112317|05/02/2026|Co_mat
202510689|112317|12/02/2026|Co_mat
202510689|112317|19/02/2026|Co_mat
202510689|112317|26/02/2026|Co_mat
202510689|112317|05/03/2026|Co_mat
202510689|112317|12/03/2026|Co_mat
202510689|112317|19/03/2026|Co_mat
202510689|112317|26/03/2026|Co_mat
202510689|112317|02/04/2026|Co_mat
202510689|112317|09/04/2026|Vang_khong_phep
202510689|112317|16/04/2026|Co_mat
202510689|112317|23/04/2026|Co_mat
202510689|112317|30/04/2026|Co_mat
202510689|112317|07/05/2026|Co_mat
202510689|112317|14/05/2026|Co_mat
202510689|112317|21/05/2026|Co_mat
202510689|112317|28/05/2026|Co_mat
202510689|112317|04/06/2026|Co_mat
202510689|112317|11/06/2026|Chua_diem_danh
202510689|112317|18/06/2026|Co_mat
202523262|112317|25/12/2025|Co_mat
202523262|112317|01/01/2026|Co_mat
202523262|112317|08/01/2026|Co_mat
202523262|112317|15/01/2026|Co_mat
202523262|112317|22/01/2026|Co_mat
202523262|112317|29/01/2026|Co_mat
202523262|112317|05/02/2026|Co_mat
202523262|112317|12/02/2026|Co_mat
202523262|112317|19/02/2026|Co_mat
202523262|112317|26/02/2026|Co_mat
202523262|112317|05/03/2026|Chua_diem_danh
202523262|112317|12/03/2026|Chua_diem_danh
202523262|112317|19/03/2026|Co_mat
202523262|112317|26/03/2026|Co_mat
202523262|112317|02/04/2026|Vang_khong_phep
202523262|112317|09/04/2026|Chua_diem_danh
202523262|112317|16/04/2026|Co_mat
202523262|112317|23/04/2026|Co_mat
202523262|112317|30/04/2026|Co_mat
202523262|112317|07/05/2026|Co_mat
202523262|112317|14/05/2026|Co_mat
202523262|112317|21/05/2026|Co_mat
202523262|112317|28/05/2026|Co_mat
202523262|112317|04/06/2026|Co_mat
202523262|112317|11/06/2026|Co_mat
202523262|112317|18/06/2026|Vang_khong_phep
202517590|112317|25/12/2025|Co_mat
202517590|112317|01/01/2026|Chua_diem_danh
202517590|112317|08/01/2026|Co_mat
202517590|112317|15/01/2026|Co_mat
202517590|112317|22/01/2026|Co_mat
202517590|112317|29/01/2026|Co_mat
202517590|112317|05/02/2026|Co_mat
202517590|112317|12/02/2026|Co_mat
202517590|112317|19/02/2026|Co_mat
202517590|112317|26/02/2026|Co_mat
202517590|112317|05/03/2026|Co_mat
202517590|112317|12/03/2026|Co_mat
202517590|112317|19/03/2026|Co_mat
202517590|112317|26/03/2026|Chua_diem_danh
202517590|112317|02/04/2026|Co_mat
202517590|112317|09/04/2026|Co_mat
202517590|112317|16/04/2026|Co_mat
202517590|112317|23/04/2026|Co_mat
202517590|112317|30/04/2026|Chua_diem_danh
202517590|112317|07/05/2026|Vang_khong_phep
202517590|112317|14/05/2026|Co_mat
202517590|112317|21/05/2026|Co_mat
202517590|112317|28/05/2026|Co_mat
202517590|112317|04/06/2026|Co_mat
202517590|112317|11/06/2026|Co_mat
202517590|112317|18/06/2026|Co_mat
202527665|112317|25/12/2025|Co_mat
202527665|112317|01/01/2026|Co_mat
202527665|112317|08/01/2026|Co_mat
202527665|112317|15/01/2026|Vang_khong_phep
202527665|112317|22/01/2026|Co_mat
202527665|112317|29/01/2026|Vang_khong_phep
202527665|112317|05/02/2026|Chua_diem_danh
202527665|112317|12/02/2026|Co_mat
202527665|112317|19/02/2026|Co_mat
202527665|112317|26/02/2026|Co_mat
202527665|112317|05/03/2026|Co_mat
202527665|112317|12/03/2026|Co_mat
202527665|112317|19/03/2026|Co_mat
202527665|112317|26/03/2026|Co_mat
202527665|112317|02/04/2026|Co_mat
202527665|112317|09/04/2026|Co_mat
202527665|112317|16/04/2026|Co_mat
202527665|112317|23/04/2026|Co_mat
202527665|112317|30/04/2026|Co_mat
202527665|112317|07/05/2026|Co_mat
202527665|112317|14/05/2026|Co_mat
202527665|112317|21/05/2026|Co_mat
202527665|112317|28/05/2026|Co_mat
202527665|112317|04/06/2026|Co_mat
202527665|112317|11/06/2026|Co_mat
202527665|112317|18/06/2026|Co_mat
202205488|112317|25/12/2025|Co_mat
202205488|112317|01/01/2026|Co_mat
202205488|112317|08/01/2026|Co_mat
202205488|112317|15/01/2026|Co_mat
202205488|112317|22/01/2026|Co_mat
202205488|112317|29/01/2026|Co_mat
202205488|112317|05/02/2026|Co_mat
202205488|112317|12/02/2026|Co_mat
202205488|112317|19/02/2026|Co_mat
202205488|112317|26/02/2026|Chua_diem_danh
202205488|112317|05/03/2026|Co_mat
202205488|112317|12/03/2026|Co_mat
202205488|112317|19/03/2026|Co_mat
202205488|112317|26/03/2026|Co_mat
202205488|112317|02/04/2026|Co_mat
202205488|112317|09/04/2026|Co_mat
202205488|112317|16/04/2026|Co_mat
202205488|112317|23/04/2026|Co_mat
202205488|112317|30/04/2026|Co_mat
202205488|112317|07/05/2026|Co_mat
202205488|112317|14/05/2026|Vang_khong_phep
202205488|112317|21/05/2026|Co_mat
202205488|112317|28/05/2026|Co_mat
202205488|112317|04/06/2026|Co_mat
202205488|112317|11/06/2026|Co_mat
202205488|112317|18/06/2026|Co_mat
202365565|112317|25/12/2025|Vang_khong_phep
202365565|112317|01/01/2026|Co_mat
202365565|112317|08/01/2026|Vang_khong_phep
202365565|112317|15/01/2026|Co_mat
202365565|112317|22/01/2026|Co_mat
202365565|112317|29/01/2026|Vang_khong_phep
202365565|112317|05/02/2026|Co_mat
202365565|112317|12/02/2026|Co_mat
202365565|112317|19/02/2026|Co_mat
202365565|112317|26/02/2026|Co_mat
202365565|112317|05/03/2026|Co_mat
202365565|112317|12/03/2026|Co_mat
202365565|112317|19/03/2026|Co_mat
202365565|112317|26/03/2026|Co_mat
202365565|112317|02/04/2026|Co_mat
202365565|112317|09/04/2026|Co_mat
202365565|112317|16/04/2026|Chua_diem_danh
202365565|112317|23/04/2026|Co_mat
202365565|112317|30/04/2026|Vang_khong_phep
202365565|112317|07/05/2026|Co_mat
202365565|112317|14/05/2026|Co_mat
202365565|112317|21/05/2026|Co_mat
202365565|112317|28/05/2026|Co_mat
202365565|112317|04/06/2026|Chua_diem_danh
202365565|112317|11/06/2026|Co_mat
202365565|112317|18/06/2026|Co_mat
202450530|112317|25/12/2025|Co_mat
202450530|112317|01/01/2026|Co_mat
202450530|112317|08/01/2026|Co_mat
202450530|112317|15/01/2026|Co_mat
202450530|112317|22/01/2026|Co_mat
202450530|112317|29/01/2026|Co_mat
202450530|112317|05/02/2026|Co_mat
202450530|112317|12/02/2026|Co_mat
202450530|112317|19/02/2026|Co_mat
202450530|112317|26/02/2026|Co_mat
202450530|112317|05/03/2026|Co_mat
202450530|112317|12/03/2026|Co_mat
202450530|112317|19/03/2026|Co_mat
202450530|112317|26/03/2026|Co_mat
202450530|112317|02/04/2026|Co_mat
202450530|112317|09/04/2026|Co_mat
202450530|112317|16/04/2026|Co_mat
202450530|112317|23/04/2026|Co_mat
202450530|112317|30/04/2026|Co_mat
202450530|112317|07/05/2026|Co_mat
202450530|112317|14/05/2026|Co_mat
202450530|112317|21/05/2026|Co_mat
202450530|112317|28/05/2026|Co_mat
202450530|112317|04/06/2026|Vang_khong_phep
202450530|112317|11/06/2026|Co_mat
202450530|112317|18/06/2026|Co_mat
202455231|112317|25/12/2025|Co_mat
202455231|112317|01/01/2026|Co_mat
202455231|112317|08/01/2026|Co_mat
202455231|112317|15/01/2026|Co_mat
202455231|112317|22/01/2026|Co_mat
202455231|112317|29/01/2026|Co_mat
202455231|112317|05/02/2026|Co_mat
202455231|112317|12/02/2026|Co_mat
202455231|112317|19/02/2026|Co_mat
202455231|112317|26/02/2026|Co_mat
202455231|112317|05/03/2026|Co_mat
202455231|112317|12/03/2026|Co_mat
202455231|112317|19/03/2026|Co_mat
202455231|112317|26/03/2026|Co_mat
202455231|112317|02/04/2026|Co_mat
202455231|112317|09/04/2026|Vang_khong_phep
202455231|112317|16/04/2026|Co_mat
202455231|112317|23/04/2026|Co_mat
202455231|112317|30/04/2026|Co_mat
202455231|112317|07/05/2026|Co_mat
202455231|112317|14/05/2026|Vang_khong_phep
202455231|112317|21/05/2026|Co_mat
202455231|112317|28/05/2026|Co_mat
202455231|112317|04/06/2026|Co_mat
202455231|112317|11/06/2026|Chua_diem_danh
202455231|112317|18/06/2026|Co_mat
202298296|112317|25/12/2025|Co_mat
202298296|112317|01/01/2026|Co_mat
202298296|112317|08/01/2026|Co_mat
202298296|112317|15/01/2026|Co_mat
202298296|112317|22/01/2026|Co_mat
202298296|112317|29/01/2026|Vang_khong_phep
202298296|112317|05/02/2026|Co_mat
202298296|112317|12/02/2026|Co_mat
202298296|112317|19/02/2026|Co_mat
202298296|112317|26/02/2026|Vang_khong_phep
202298296|112317|05/03/2026|Co_mat
202298296|112317|12/03/2026|Co_mat
202298296|112317|19/03/2026|Co_mat
202298296|112317|26/03/2026|Co_mat
202298296|112317|02/04/2026|Co_mat
202298296|112317|09/04/2026|Co_mat
202298296|112317|16/04/2026|Co_mat
202298296|112317|23/04/2026|Chua_diem_danh
202298296|112317|30/04/2026|Co_mat
202298296|112317|07/05/2026|Co_mat
202298296|112317|14/05/2026|Co_mat
202298296|112317|21/05/2026|Co_mat
202298296|112317|28/05/2026|Co_mat
202298296|112317|04/06/2026|Co_mat
202298296|112317|11/06/2026|Co_mat
202298296|112317|18/06/2026|Co_mat
202222491|112317|25/12/2025|Co_mat
202222491|112317|01/01/2026|Co_mat
202222491|112317|08/01/2026|Co_mat
202222491|112317|15/01/2026|Co_mat
202222491|112317|22/01/2026|Co_mat
202222491|112317|29/01/2026|Co_mat
202222491|112317|05/02/2026|Co_mat
202222491|112317|12/02/2026|Co_mat
202222491|112317|19/02/2026|Co_mat
202222491|112317|26/02/2026|Co_mat
202222491|112317|05/03/2026|Co_mat
202222491|112317|12/03/2026|Co_mat
202222491|112317|19/03/2026|Co_mat
202222491|112317|26/03/2026|Co_mat
202222491|112317|02/04/2026|Co_mat
202222491|112317|09/04/2026|Co_mat
202222491|112317|16/04/2026|Co_mat
202222491|112317|23/04/2026|Co_mat
202222491|112317|30/04/2026|Co_mat
202222491|112317|07/05/2026|Co_mat
202222491|112317|14/05/2026|Co_mat
202222491|112317|21/05/2026|Co_mat
202222491|112317|28/05/2026|Co_mat
202222491|112317|04/06/2026|Co_mat
202222491|112317|11/06/2026|Co_mat
202222491|112317|18/06/2026|Co_mat
202433842|112317|25/12/2025|Co_mat
202433842|112317|01/01/2026|Co_mat
202433842|112317|08/01/2026|Co_mat
202433842|112317|15/01/2026|Co_mat
202433842|112317|22/01/2026|Co_mat
202433842|112317|29/01/2026|Co_mat
202433842|112317|05/02/2026|Co_mat
202433842|112317|12/02/2026|Co_mat
202433842|112317|19/02/2026|Chua_diem_danh
202433842|112317|26/02/2026|Co_mat
202433842|112317|05/03/2026|Vang_khong_phep
202433842|112317|12/03/2026|Co_mat
202433842|112317|19/03/2026|Co_mat
202433842|112317|26/03/2026|Co_mat
202433842|112317|02/04/2026|Co_mat
202433842|112317|09/04/2026|Co_mat
202433842|112317|16/04/2026|Co_mat
202433842|112317|23/04/2026|Co_mat
202433842|112317|30/04/2026|Vang_khong_phep
202433842|112317|07/05/2026|Co_mat
202433842|112317|14/05/2026|Co_mat
202433842|112317|21/05/2026|Co_mat
202433842|112317|28/05/2026|Co_mat
202433842|112317|04/06/2026|Co_mat
202433842|112317|11/06/2026|Co_mat
202433842|112317|18/06/2026|Co_mat
202424822|112317|25/12/2025|Co_mat
202424822|112317|01/01/2026|Co_mat
202424822|112317|08/01/2026|Co_mat
202424822|112317|15/01/2026|Co_mat
202424822|112317|22/01/2026|Co_mat
202424822|112317|29/01/2026|Co_mat
202424822|112317|05/02/2026|Co_mat
202424822|112317|12/02/2026|Vang_khong_phep
202424822|112317|19/02/2026|Co_mat
202424822|112317|26/02/2026|Co_mat
202424822|112317|05/03/2026|Co_mat
202424822|112317|12/03/2026|Co_mat
202424822|112317|19/03/2026|Co_mat
202424822|112317|26/03/2026|Vang_khong_phep
202424822|112317|02/04/2026|Co_mat
202424822|112317|09/04/2026|Co_mat
202424822|112317|16/04/2026|Vang_khong_phep
202424822|112317|23/04/2026|Co_mat
202424822|112317|30/04/2026|Co_mat
202424822|112317|07/05/2026|Co_mat
202424822|112317|14/05/2026|Co_mat
202424822|112317|21/05/2026|Co_mat
202424822|112317|28/05/2026|Co_mat
202424822|112317|04/06/2026|Co_mat
202424822|112317|11/06/2026|Co_mat
202424822|112317|18/06/2026|Co_mat
202327989|112317|25/12/2025|Co_mat
202327989|112317|01/01/2026|Co_mat
202327989|112317|08/01/2026|Co_mat
202327989|112317|15/01/2026|Co_mat
202327989|112317|22/01/2026|Co_mat
202327989|112317|29/01/2026|Co_mat
202327989|112317|05/02/2026|Co_mat
202327989|112317|12/02/2026|Vang_khong_phep
202327989|112317|19/02/2026|Co_mat
202327989|112317|26/02/2026|Co_mat
202327989|112317|05/03/2026|Co_mat
202327989|112317|12/03/2026|Co_mat
202327989|112317|19/03/2026|Co_mat
202327989|112317|26/03/2026|Co_mat
202327989|112317|02/04/2026|Co_mat
202327989|112317|09/04/2026|Co_mat
202327989|112317|16/04/2026|Co_mat
202327989|112317|23/04/2026|Co_mat
202327989|112317|30/04/2026|Co_mat
202327989|112317|07/05/2026|Co_mat
202327989|112317|14/05/2026|Co_mat
202327989|112317|21/05/2026|Chua_diem_danh
202327989|112317|28/05/2026|Co_mat
202327989|112317|04/06/2026|Co_mat
202327989|112317|11/06/2026|Co_mat
202327989|112317|18/06/2026|Co_mat
202335137|112317|25/12/2025|Co_mat
202335137|112317|01/01/2026|Co_mat
202335137|112317|08/01/2026|Co_mat
202335137|112317|15/01/2026|Co_mat
202335137|112317|22/01/2026|Co_mat
202335137|112317|29/01/2026|Co_mat
202335137|112317|05/02/2026|Co_mat
202335137|112317|12/02/2026|Co_mat
202335137|112317|19/02/2026|Co_mat
202335137|112317|26/02/2026|Co_mat
202335137|112317|05/03/2026|Co_mat
202335137|112317|12/03/2026|Co_mat
202335137|112317|19/03/2026|Co_mat
202335137|112317|26/03/2026|Co_mat
202335137|112317|02/04/2026|Co_mat
202335137|112317|09/04/2026|Co_mat
202335137|112317|16/04/2026|Co_mat
202335137|112317|23/04/2026|Co_mat
202335137|112317|30/04/2026|Vang_khong_phep
202335137|112317|07/05/2026|Co_mat
202335137|112317|14/05/2026|Co_mat
202335137|112317|21/05/2026|Co_mat
202335137|112317|28/05/2026|Co_mat
202335137|112317|04/06/2026|Co_mat
202335137|112317|11/06/2026|Co_mat
202335137|112317|18/06/2026|Co_mat
202366805|112317|25/12/2025|Vang_khong_phep
202366805|112317|01/01/2026|Co_mat
202366805|112317|08/01/2026|Co_mat
202366805|112317|15/01/2026|Co_mat
202366805|112317|22/01/2026|Co_mat
202366805|112317|29/01/2026|Co_mat
202366805|112317|05/02/2026|Co_mat
202366805|112317|12/02/2026|Vang_khong_phep
202366805|112317|19/02/2026|Co_mat
202366805|112317|26/02/2026|Co_mat
202366805|112317|05/03/2026|Co_mat
202366805|112317|12/03/2026|Co_mat
202366805|112317|19/03/2026|Vang_khong_phep
202366805|112317|26/03/2026|Co_mat
202366805|112317|02/04/2026|Co_mat
202366805|112317|09/04/2026|Co_mat
202366805|112317|16/04/2026|Co_mat
202366805|112317|23/04/2026|Co_mat
202366805|112317|30/04/2026|Co_mat
202366805|112317|07/05/2026|Co_mat
202366805|112317|14/05/2026|Vang_khong_phep
202366805|112317|21/05/2026|Chua_diem_danh
202366805|112317|28/05/2026|Co_mat
202366805|112317|04/06/2026|Co_mat
202366805|112317|11/06/2026|Co_mat
202366805|112317|18/06/2026|Co_mat
202351626|112317|25/12/2025|Co_mat
202351626|112317|01/01/2026|Co_mat
202351626|112317|08/01/2026|Co_mat
202351626|112317|15/01/2026|Co_mat
202351626|112317|22/01/2026|Vang_khong_phep
202351626|112317|29/01/2026|Vang_khong_phep
202351626|112317|05/02/2026|Co_mat
202351626|112317|12/02/2026|Co_mat
202351626|112317|19/02/2026|Co_mat
202351626|112317|26/02/2026|Co_mat
202351626|112317|05/03/2026|Co_mat
202351626|112317|12/03/2026|Co_mat
202351626|112317|19/03/2026|Co_mat
202351626|112317|26/03/2026|Co_mat
202351626|112317|02/04/2026|Co_mat
202351626|112317|09/04/2026|Co_mat
202351626|112317|16/04/2026|Co_mat
202351626|112317|23/04/2026|Co_mat
202351626|112317|30/04/2026|Chua_diem_danh
202351626|112317|07/05/2026|Co_mat
202351626|112317|14/05/2026|Co_mat
202351626|112317|21/05/2026|Co_mat
202351626|112317|28/05/2026|Co_mat
202351626|112317|04/06/2026|Co_mat
202351626|112317|11/06/2026|Co_mat
202351626|112317|18/06/2026|Co_mat
202217357|112317|25/12/2025|Co_mat
202217357|112317|01/01/2026|Co_mat
202217357|112317|08/01/2026|Co_mat
202217357|112317|15/01/2026|Co_mat
202217357|112317|22/01/2026|Co_mat
202217357|112317|29/01/2026|Co_mat
202217357|112317|05/02/2026|Co_mat
202217357|112317|12/02/2026|Co_mat
202217357|112317|19/02/2026|Co_mat
202217357|112317|26/02/2026|Co_mat
202217357|112317|05/03/2026|Vang_khong_phep
202217357|112317|12/03/2026|Co_mat
202217357|112317|19/03/2026|Co_mat
202217357|112317|26/03/2026|Co_mat
202217357|112317|02/04/2026|Co_mat
202217357|112317|09/04/2026|Co_mat
202217357|112317|16/04/2026|Vang_khong_phep
202217357|112317|23/04/2026|Co_mat
202217357|112317|30/04/2026|Co_mat
202217357|112317|07/05/2026|Co_mat
202217357|112317|14/05/2026|Co_mat
202217357|112317|21/05/2026|Chua_diem_danh
202217357|112317|28/05/2026|Co_mat
202217357|112317|04/06/2026|Co_mat
202217357|112317|11/06/2026|Chua_diem_danh
202217357|112317|18/06/2026|Co_mat
202343280|112317|25/12/2025|Co_mat
202343280|112317|01/01/2026|Co_mat
202343280|112317|08/01/2026|Co_mat
202343280|112317|15/01/2026|Co_mat
202343280|112317|22/01/2026|Co_mat
202343280|112317|29/01/2026|Chua_diem_danh
202343280|112317|05/02/2026|Co_mat
202343280|112317|12/02/2026|Co_mat
202343280|112317|19/02/2026|Co_mat
202343280|112317|26/02/2026|Co_mat
202343280|112317|05/03/2026|Co_mat
202343280|112317|12/03/2026|Co_mat
202343280|112317|19/03/2026|Chua_diem_danh
202343280|112317|26/03/2026|Co_mat
202343280|112317|02/04/2026|Co_mat
202343280|112317|09/04/2026|Co_mat
202343280|112317|16/04/2026|Co_mat
202343280|112317|23/04/2026|Co_mat
202343280|112317|30/04/2026|Vang_khong_phep
202343280|112317|07/05/2026|Chua_diem_danh
202343280|112317|14/05/2026|Co_mat
202343280|112317|21/05/2026|Co_mat
202343280|112317|28/05/2026|Co_mat
202343280|112317|04/06/2026|Co_mat
202343280|112317|11/06/2026|Co_mat
202343280|112317|18/06/2026|Co_mat
202447835|112317|25/12/2025|Co_mat
202447835|112317|01/01/2026|Chua_diem_danh
202447835|112317|08/01/2026|Co_mat
202447835|112317|15/01/2026|Co_mat
202447835|112317|22/01/2026|Chua_diem_danh
202447835|112317|29/01/2026|Co_mat
202447835|112317|05/02/2026|Co_mat
202447835|112317|12/02/2026|Co_mat
202447835|112317|19/02/2026|Co_mat
202447835|112317|26/02/2026|Co_mat
202447835|112317|05/03/2026|Co_mat
202447835|112317|12/03/2026|Co_mat
202447835|112317|19/03/2026|Co_mat
202447835|112317|26/03/2026|Co_mat
202447835|112317|02/04/2026|Co_mat
202447835|112317|09/04/2026|Co_mat
202447835|112317|16/04/2026|Vang_khong_phep
202447835|112317|23/04/2026|Co_mat
202447835|112317|30/04/2026|Co_mat
202447835|112317|07/05/2026|Co_mat
202447835|112317|14/05/2026|Co_mat
202447835|112317|21/05/2026|Co_mat
202447835|112317|28/05/2026|Co_mat
202447835|112317|04/06/2026|Co_mat
202447835|112317|11/06/2026|Co_mat
202447835|112317|18/06/2026|Co_mat
202246415|112317|25/12/2025|Chua_diem_danh
202246415|112317|01/01/2026|Co_mat
202246415|112317|08/01/2026|Co_mat
202246415|112317|15/01/2026|Co_mat
202246415|112317|22/01/2026|Co_mat
202246415|112317|29/01/2026|Vang_khong_phep
202246415|112317|05/02/2026|Co_mat
202246415|112317|12/02/2026|Co_mat
202246415|112317|19/02/2026|Co_mat
202246415|112317|26/02/2026|Co_mat
202246415|112317|05/03/2026|Co_mat
202246415|112317|12/03/2026|Co_mat
202246415|112317|19/03/2026|Co_mat
202246415|112317|26/03/2026|Vang_khong_phep
202246415|112317|02/04/2026|Co_mat
202246415|112317|09/04/2026|Co_mat
202246415|112317|16/04/2026|Co_mat
202246415|112317|23/04/2026|Co_mat
202246415|112317|30/04/2026|Co_mat
202246415|112317|07/05/2026|Vang_khong_phep
202246415|112317|14/05/2026|Co_mat
202246415|112317|21/05/2026|Co_mat
202246415|112317|28/05/2026|Co_mat
202246415|112317|04/06/2026|Co_mat
202246415|112317|11/06/2026|Co_mat
202246415|112317|18/06/2026|Co_mat
202247470|112317|25/12/2025|Co_mat
202247470|112317|01/01/2026|Co_mat
202247470|112317|08/01/2026|Chua_diem_danh
202247470|112317|15/01/2026|Co_mat
202247470|112317|22/01/2026|Co_mat
202247470|112317|29/01/2026|Co_mat
202247470|112317|05/02/2026|Co_mat
202247470|112317|12/02/2026|Co_mat
202247470|112317|19/02/2026|Co_mat
202247470|112317|26/02/2026|Co_mat
202247470|112317|05/03/2026|Co_mat
202247470|112317|12/03/2026|Co_mat
202247470|112317|19/03/2026|Co_mat
202247470|112317|26/03/2026|Co_mat
202247470|112317|02/04/2026|Co_mat
202247470|112317|09/04/2026|Co_mat
202247470|112317|16/04/2026|Co_mat
202247470|112317|23/04/2026|Co_mat
202247470|112317|30/04/2026|Co_mat
202247470|112317|07/05/2026|Co_mat
202247470|112317|14/05/2026|Co_mat
202247470|112317|21/05/2026|Co_mat
202247470|112317|28/05/2026|Co_mat
202247470|112317|04/06/2026|Co_mat
202247470|112317|11/06/2026|Co_mat
202247470|112317|18/06/2026|Co_mat
202529732|112317|25/12/2025|Co_mat
202529732|112317|01/01/2026|Co_mat
202529732|112317|08/01/2026|Co_mat
202529732|112317|15/01/2026|Co_mat
202529732|112317|22/01/2026|Co_mat
202529732|112317|29/01/2026|Co_mat
202529732|112317|05/02/2026|Chua_diem_danh
202529732|112317|12/02/2026|Co_mat
202529732|112317|19/02/2026|Co_mat
202529732|112317|26/02/2026|Co_mat
202529732|112317|05/03/2026|Co_mat
202529732|112317|12/03/2026|Co_mat
202529732|112317|19/03/2026|Co_mat
202529732|112317|26/03/2026|Co_mat
202529732|112317|02/04/2026|Co_mat
202529732|112317|09/04/2026|Co_mat
202529732|112317|16/04/2026|Co_mat
202529732|112317|23/04/2026|Co_mat
202529732|112317|30/04/2026|Co_mat
202529732|112317|07/05/2026|Co_mat
202529732|112317|14/05/2026|Co_mat
202529732|112317|21/05/2026|Co_mat
202529732|112317|28/05/2026|Co_mat
202529732|112317|04/06/2026|Co_mat
202529732|112317|11/06/2026|Co_mat
202529732|112317|18/06/2026|Co_mat
202511015|507980|26/12/2025|Co_mat
202511015|507980|02/01/2026|Co_mat
202511015|507980|09/01/2026|Co_mat
202511015|507980|16/01/2026|Co_mat
202511015|507980|23/01/2026|Co_mat
202511015|507980|30/01/2026|Co_mat
202511015|507980|06/02/2026|Vang_khong_phep
202511015|507980|13/02/2026|Co_mat
202511015|507980|20/02/2026|Co_mat
202511015|507980|27/02/2026|Co_mat
202511015|507980|06/03/2026|Co_mat
202511015|507980|13/03/2026|Co_mat
202511015|507980|20/03/2026|Co_mat
202511015|507980|27/03/2026|Co_mat
202511015|507980|03/04/2026|Co_mat
202511015|507980|10/04/2026|Co_mat
202511015|507980|17/04/2026|Chua_diem_danh
202511015|507980|24/04/2026|Co_mat
202511015|507980|01/05/2026|Co_mat
202511015|507980|08/05/2026|Co_mat
202511015|507980|15/05/2026|Co_mat
202511015|507980|22/05/2026|Vang_khong_phep
202511015|507980|29/05/2026|Co_mat
202511015|507980|05/06/2026|Co_mat
202511015|507980|12/06/2026|Co_mat
202291528|507980|26/12/2025|Co_mat
202291528|507980|02/01/2026|Co_mat
202291528|507980|09/01/2026|Co_mat
202291528|507980|16/01/2026|Co_mat
202291528|507980|23/01/2026|Co_mat
202291528|507980|30/01/2026|Co_mat
202291528|507980|06/02/2026|Chua_diem_danh
202291528|507980|13/02/2026|Co_mat
